0	8691	3.0
0	2265	2.0
0	274	1.0
0	8985	3.0
0	4077	5.0
0	11372	5.0
1	4472	3.0
1	8297	4.0
1	4003	4.0
1	11700	4.0
1	8319	3.0
1	6804	2.0
2	7980	5.0
2	1809	5.0
2	2065	5.0
2	10882	5.0
2	4754	5.0
2	4595	5.0
2	11050	5.0
2	10194	5.0
2	2795	5.0
3	9675	5.0
3	6315	5.0
3	1544	5.0
3	10030	5.0
3	9775	5.0
3	2778	4.0
3	10079	5.0
3	2191	5.0
4	6141	5.0
4	6004	3.0
4	10468	3.0
4	6494	5.0
4	8018	5.0
4	1544	3.0
4	6754	4.0
5	496	5.0
5	8279	5.0
5	5148	5.0
5	7590	5.0
5	186	5.0
5	3477	3.0
5	2671	5.0
5	224	5.0
5	9439	5.0
5	7448	5.0
5	11423	5.0
6	8029	5.0
6	3785	5.0
6	10079	5.0
6	3054	1.0
6	10718	2.0
7	7124	4.0
7	11731	5.0
7	10301	3.0
7	5249	5.0
7	4258	5.0
7	10984	4.0
7	5901	4.0
8	11814	5.0
8	3882	5.0
8	246	3.0
8	9936	2.0
8	6866	2.0
8	8515	5.0
9	2389	4.0
9	4514	5.0
9	11005	5.0
9	10074	3.0
9	6874	4.0
9	4730	4.0
9	8576	4.0
9	8160	3.0
9	585	3.0
9	9693	3.0
9	4532	4.0
9	4337	5.0
9	5321	5.0
9	9819	4.0
9	690	5.0
9	2986	1.0
9	2270	5.0
9	10333	5.0
9	6825	4.0
9	4308	5.0
9	6798	4.0
9	7965	3.0
9	5076	5.0
9	6060	1.0
9	2513	4.0
9	10673	3.0
9	10871	5.0
9	7523	4.0
10	3652	5.0
10	4811	5.0
10	154	5.0
10	4646	3.0
10	1571	3.0
10	1512	5.0
10	3771	4.0
11	10250	5.0
11	1782	5.0
11	9822	5.0
11	2722	4.0
11	345	5.0
11	7052	5.0
12	11303	4.0
12	9186	4.0
12	4262	4.0
12	10172	4.0
12	1125	3.0
12	7358	4.0
12	9696	5.0
12	4582	5.0
12	9786	5.0
13	7811	3.0
13	5907	5.0
13	6174	5.0
13	11771	5.0
13	9664	5.0
13	1135	5.0
14	11241	5.0
14	8238	5.0
14	10492	5.0
14	10093	5.0
14	4353	5.0
15	11049	5.0
15	7677	5.0
15	11708	5.0
15	4732	5.0
15	5644	5.0
16	10509	4.0
16	1544	5.0
16	6531	5.0
16	6815	5.0
16	3427	5.0
16	1713	3.0
16	8781	5.0
16	4689	4.0
16	10107	4.0
17	4137	5.0
17	772	5.0
17	2064	5.0
17	6064	5.0
17	10207	2.0
18	11971	5.0
18	6997	5.0
18	10343	2.0
